var,coef,stderr,tstat,pval,ci_lower,ci_upper,N,r2,rank,df_r,N_hdfe,N_hdfe_extended,df_a,df_a_initial,df_a_redundant,df_a_nested,ic,drop_singletons,num_singletons,N_full,df_m,tss,tss_within,rss,mss,rmse,F,ll,ll_0,r2_within,r2_a,r2_a_within,N_clust,N_clust1,sumweights,report_constant,N_clustervars,_estimates_name,cmd,properties,dofmethod,absvars,extended_absvars,predict,estat_cmd,footnote,marginsnotok,title,title2,cmdline,title3,depvar,indepvars,clustvar,clustvar1,vcetype,vce,y,x,est
"3.land",-4.0432797e-06,5.1714682e-07,-7.8184366,5.3490012e-15,-5.0568688e-06,-3.0296903e-06,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"0b.ar_2020",0,0,,,0,0,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"1.ar_2020",.000046851797,2.8589113e-06,16.387985,0,.000041248433,.000052455161,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"0o.land#0b.ar_2020",0,0,,,0,0,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"0.land#1.ar_2020",-.000047613114,2.9029127e-06,-16.401842,0,-.00005330272,-.000041923508,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"1b.land#0b.ar_2020",0,0,,,0,0,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"1b.land#1o.ar_2020",0,0,,,0,0,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"2o.land#0b.ar_2020",0,0,,,0,0,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"2.land#1.ar_2020",.00014693833,.000016066864,9.1454268,5.9408519e-20,.00011544785,.0001784288,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"3o.land#0b.ar_2020",0,0,,,0,0,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"3.land#1.ar_2020",.00061433739,.00002827077,21.73048,0,.00055892771,.00066974707,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"_cons",5.1753585e-07,8.0967979e-08,6.3918586,1.6389062e-10,3.5884150e-07,6.7623017e-07,35772528,.00040410957,7,,2,2,38,39,1,0,4,1,1,,7,968.97375,968.95569,968.58215,.39157158,.005203478,138.48177,137348256,137341360,.00038547916,.00040288008,.00038528355,,,,1,1,"hosp_unemp_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","land","full_population"
"0.land",.0022673451,.0017810494,1.2730389,.20300429,-.0012234482,.0057581384,7223715,.0014449958,3,,2,2,37,38,1,0,4,1,1,,3,7950.231,7941.5459,7938.7427,11.48805,.033151012,445.58862,14358913,14357638,.00035298715,.0014396047,.00035257198,,,,1,1,"hosp_inc_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_inc ib1.land if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_inc","0bn.land 2bn.land 3bn.land _cons","lopnr","lopnr","Robust","cluster","hosp_inc","land","full_population"
"1b.land",0,0,,,0,0,7223715,.0014449958,3,,2,2,37,38,1,0,4,1,1,,3,7950.231,7941.5459,7938.7427,11.48805,.033151012,445.58862,14358913,14357638,.00035298715,.0014396047,.00035257198,,,,1,1,"hosp_inc_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_inc ib1.land if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_inc","0bn.land 2bn.land 3bn.land _cons","lopnr","lopnr","Robust","cluster","hosp_inc","land","full_population"
"2.land",.00075313949,.000048950038,15.385881,0,.00065719918,.00084907981,7223715,.0014449958,3,,2,2,37,38,1,0,4,1,1,,3,7950.231,7941.5459,7938.7427,11.48805,.033151012,445.58862,14358913,14357638,.00035298715,.0014396047,.00035257198,,,,1,1,"hosp_inc_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_inc ib1.land if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_inc","0bn.land 2bn.land 3bn.land _cons","lopnr","lopnr","Robust","cluster","hosp_inc","land","full_population"
"3.land",.0020089699,.000058912115,34.101131,0,.0018935043,.0021244355,7223715,.0014449958,3,,2,2,37,38,1,0,4,1,1,,3,7950.231,7941.5459,7938.7427,11.48805,.033151012,445.58862,14358913,14357638,.00035298715,.0014396047,.00035257198,,,,1,1,"hosp_inc_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_inc ib1.land if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_inc","0bn.land 2bn.land 3bn.land _cons","lopnr","lopnr","Robust","cluster","hosp_inc","land","full_population"
"_cons",.00080679188,.000011863544,68.005974,0,.00078353978,.00083004398,7223715,.0014449958,3,,2,2,37,38,1,0,4,1,1,,3,7950.231,7941.5459,7938.7427,11.48805,.033151012,445.58862,14358913,14357638,.00035298715,.0014396047,.00035257198,,,,1,1,"hosp_inc_land","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_inc ib1.land if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_inc","0bn.land 2bn.land 3bn.land _cons","lopnr","lopnr","Robust","cluster","hosp_inc","land","full_population"
"1b.kon",0,0,,,0,0,25741224,.00010998834,3,,2,2,28,29,1,0,3,1,0,,3,419.99313,419.97983,419.94696,.046194348,.0040390841,140.01208,105353664,105352656,.000078242265,.00010882302,.000078125733,,,,1,1,"cdead_hosp_kon","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","2bn.kon 1bn.ar_2020 2bn.kon#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","kon","onemodel_working_age"
"2.kon",-4.0154512e-07,3.2191206e-08,-12.473752,1.0392890e-35,-4.6463873e-07,-3.3845151e-07,25741224,.00010998834,3,,2,2,28,29,1,0,3,1,0,,3,419.99313,419.97983,419.94696,.046194348,.0040390841,140.01208,105353664,105352656,.000078242265,.00010882302,.000078125733,,,,1,1,"cdead_hosp_kon","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","2bn.kon 1bn.ar_2020 2bn.kon#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","kon","onemodel_working_age"
"0b.ar_2020",0,0,,,0,0,25741224,.00010998834,3,,2,2,28,29,1,0,3,1,0,,3,419.99313,419.97983,419.94696,.046194348,.0040390841,140.01208,105353664,105352656,.000078242265,.00010882302,.000078125733,,,,1,1,"cdead_hosp_kon","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","2bn.kon 1bn.ar_2020 2bn.kon#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","kon","onemodel_working_age"
"1.ar_2020",.00011328456,6.4964565e-06,17.437901,0,.00010055173,.00012601737,25741224,.00010998834,3,,2,2,28,29,1,0,3,1,0,,3,419.99313,419.97983,419.94696,.046194348,.0040390841,140.01208,105353664,105352656,.000078242265,.00010882302,.000078125733,,,,1,1,"cdead_hosp_kon","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","2bn.kon 1bn.ar_2020 2bn.kon#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","kon","onemodel_working_age"
"1b.kon#0b.ar_2020",0,0,,,0,0,25741224,.00010998834,3,,2,2,28,29,1,0,3,1,0,,3,419.99313,419.97983,419.94696,.046194348,.0040390841,140.01208,105353664,105352656,.000078242265,.00010882302,.000078125733,,,,1,1,"cdead_hosp_kon","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","2bn.kon 1bn.ar_2020 2bn.kon#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","kon","onemodel_working_age"
"1b.kon#1o.ar_2020",0,0,,,0,0,25741224,.00010998834,3,,2,2,28,29,1,0,3,1,0,,3,419.99313,419.97983,419.94696,.046194348,.0040390841,140.01208,105353664,105352656,.000078242265,.00010882302,.000078125733,,,,1,1,"cdead_hosp_kon","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","2bn.kon 1bn.ar_2020 2bn.kon#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","kon","onemodel_working_age"
"2o.kon#0b.ar_2020",0,0,,,0,0,25741224,.00010998834,3,,2,2,28,29,1,0,3,1,0,,3,419.99313,419.97983,419.94696,.046194348,.0040390841,140.01208,105353664,105352656,.000078242265,.00010882302,.000078125733,,,,1,1,"cdead_hosp_kon","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","2bn.kon 1bn.ar_2020 2bn.kon#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","kon","onemodel_working_age"
"2.kon#1.ar_2020",-.000068414207,7.7152436e-06,-8.8674068,7.4889252e-19,-.000083535808,-.000053292606,25741224,.00010998834,3,,2,2,28,29,1,0,3,1,0,,3,419.99313,419.97983,419.94696,.046194348,.0040390841,140.01208,105353664,105352656,.000078242265,.00010882302,.000078125733,,,,1,1,"cdead_hosp_kon","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","2bn.kon 1bn.ar_2020 2bn.kon#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","kon","onemodel_working_age"
"_cons",1.9356884e-07,1.9044519e-08,10.164019,2.8713105e-24,1.5624227e-07,2.3089541e-07,25741224,.00010998834,3,,2,2,28,29,1,0,3,1,0,,3,419.99313,419.97983,419.94696,.046194348,.0040390841,140.01208,105353664,105352656,.000078242265,.00010882302,.000078125733,,,,1,1,"cdead_hosp_kon","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","2bn.kon 1bn.ar_2020 2bn.kon#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","kon","onemodel_working_age"
"1b.kon",0,0,,,0,0,25243600,.0087453825,3,,2,2,28,29,1,0,3,1,0,,3,55696.566,55689.57,55209.48,487.0878,.046766132,18809.305,41491844,41382564,.008620847,.0087442044,.0086207297,,,,1,1,"pos_unemp_kon","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_unemp ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_unemp","2bn.kon 1bn.ar_2020 2bn.kon#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_unemp","kon","onemodel_working_age"
