var,coef,stderr,tstat,pval,ci_lower,ci_upper,N,r2,N_clustervars,report_constant,sumweights,N_clust1,N_clust,r2_a_within,r2_a,r2_within,ll_0,ll,F,rmse,mss,rss,tss_within,tss,df_m,N_full,num_singletons,drop_singletons,ic,df_a_nested,df_a_redundant,df_a_initial,df_a,N_hdfe_extended,N_hdfe,df_r,rank,vce,vcetype,clustvar1,clustvar,indepvars,depvar,title3,cmdline,title2,title,marginsnotok,footnote,estat_cmd,predict,extended_absvars,absvars,dofmethod,properties,cmd,_estimates_name,y,est,x
"1b.inkomst",0,0,,,0,0,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"2.inkomst",-.057189997,.00027308802,-209.41965,0,-.05772524,-.056654755,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"3.inkomst",-.067915328,.00026952606,-251.98056,0,-.068443589,-.067387067,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"4.inkomst",.045387868,.0002989007,151.84932,0,.044802032,.045973703,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"0b.ar_2020",0,0,,,0,0,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"1.ar_2020",.0289934,.00042580228,68.091225,0,.028158842,.029827958,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"1b.inkomst#0b.ar_2020",0,0,,,0,0,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"1b.inkomst#1o.ar_2020",0,0,,,0,0,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"2o.inkomst#0b.ar_2020",0,0,,,0,0,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"2.inkomst#1.ar_2020",-.0098107578,.00056104112,-17.4867,0,-.010910379,-.0087111369,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"3o.inkomst#0b.ar_2020",0,0,,,0,0,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"3.inkomst#1.ar_2020",-.012608734,.00055543584,-22.700613,0,-.013697368,-.0115201,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"4o.inkomst#0b.ar_2020",0,0,,,0,0,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"4.inkomst#1.ar_2020",-.037218437,.00059605896,-62.440865,0,-.038386691,-.036050182,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"_cons",.22197014,.00021093046,1052.338,0,.22155672,.22238356,25243600,.016779764,1,1,,,,.012335908,.016778439,.012336181,-12839531,-12682858,37187,.39990866,68898.117,4037126,4087551,4106024.3,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","tapp_disp","Statistics robust to heteroskedasticity","reghdfe tapp_disp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","tapp_disp_inkomst","tapp_disp","working_age","inkomst"
"1b.inkomst",0,0,,,0,0,25741224,.02181582,1,1,,,,.015564404,.021814527,.015564672,2864346.8,3066249,43070.996,.21479824,26487.498,1187654.4,1206432.1,1214141.9,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","working_age","inkomst"
"2.inkomst",-.028481647,.00016731472,-170.22798,0,-.028809579,-.028153716,25741224,.02181582,1,1,,,,.015564404,.021814527,.015564672,2864346.8,3066249,43070.996,.21479824,26487.498,1187654.4,1206432.1,1214141.9,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","working_age","inkomst"
"3.inkomst",-.051860996,.00015467651,-335.2868,0,-.052164156,-.051557835,25741224,.02181582,1,1,,,,.015564404,.021814527,.015564672,2864346.8,3066249,43070.996,.21479824,26487.498,1187654.4,1206432.1,1214141.9,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","working_age","inkomst"
"4.inkomst",-.063000679,.00014837692,-424.59894,0,-.06329149,-.062709868,25741224,.02181582,1,1,,,,.015564404,.021814527,.015564672,2864346.8,3066249,43070.996,.21479824,26487.498,1187654.4,1206432.1,1214141.9,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","working_age","inkomst"
"0b.ar_2020",0,0,,,0,0,25741224,.02181582,1,1,,,,.015564404,.021814527,.015564672,2864346.8,3066249,43070.996,.21479824,26487.498,1187654.4,1206432.1,1214141.9,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","working_age","inkomst"
"1.ar_2020",.029359426,.00028687113,102.34361,0,.028797168,.029921684,25741224,.02181582,1,1,,,,.015564404,.021814527,.015564672,2864346.8,3066249,43070.996,.21479824,26487.498,1187654.4,1206432.1,1214141.9,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","working_age","inkomst"
"1b.inkomst#0b.ar_2020",0,0,,,0,0,25741224,.02181582,1,1,,,,.015564404,.021814527,.015564672,2864346.8,3066249,43070.996,.21479824,26487.498,1187654.4,1206432.1,1214141.9,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","working_age","inkomst"
"1b.inkomst#1o.ar_2020",0,0,,,0,0,25741224,.02181582,1,1,,,,.015564404,.021814527,.015564672,2864346.8,3066249,43070.996,.21479824,26487.498,1187654.4,1206432.1,1214141.9,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","working_age","inkomst"
"2o.inkomst#0b.ar_2020",0,0,,,0,0,25741224,.02181582,1,1,,,,.015564404,.021814527,.015564672,2864346.8,3066249,43070.996,.21479824,26487.498,1187654.4,1206432.1,1214141.9,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","working_age","inkomst"
"2.inkomst#1.ar_2020",-.0029086901,.00038255405,-7.6033444,2.8861672e-14,-.0036584823,-.0021588979,25741224,.02181582,1,1,,,,.015564404,.021814527,.015564672,2864346.8,3066249,43070.996,.21479824,26487.498,1187654.4,1206432.1,1214141.9,7,,0,1,4,0,1,29,28,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","working_age","inkomst"
